t,cycle,phase,kpa,amp
508.61,34,hold,-71.28,0.16
508.69,34,hold,-71.24,0.24
508.78,34,hold,-71.25,0.16
508.86,34,hold,-71.22,0.16
508.95,34,hold,-71.19,0.16
509.03,34,hold,-71.2,0.08
509.12,34,hold,-71.16,0.16
509.2,34,hold,-71.16,0.16
509.29,34,hold,-71.14,0.16
509.37,34,hold,-71.13,0.24
509.45,34,vent,-71.09,0.16
509.49,34,vent,-1.09,0.16
509.53,34,vent,0.01,0.24
509.58,34,vent,0.03,0.16
509.62,34,vent,0.01,0.08
509.67,34,vent,0.03,0.16
509.71,34,vent,0.02,0.16
509.76,34,vent,0.01,0.16
509.8,34,vent,0.03,0.24
509.85,34,vent,0.03,0.16
509.89,34,vent,0.01,0.16
509.94,34,vent,0.03,0.16
509.98,34,vent,0.03,0.16
510.03,34,vent,0.03,0.08
510.07,34,vent,0.03,0.16
510.11,34,vent,0.03,0.16
510.16,34,vent,0.03,0.24
510.2,34,vent,0.04,0.24
510.25,34,vent,0.03,0.16
510.3,34,vent,0.02,0.16
510.35,34,lift,0.0,0.16
510.4,34,lift,0.03,0.16
510.45,34,lift,0.0,0.08
510.49,34,lift,0.01,0.16
510.54,34,lift,0.03,0.08
510.59,34,lift,-0.01,0.08
510.64,34,lift,-0.01,0.08
510.68,34,lift,0.01,0.08
510.73,34,lift,0.01,0.16
510.78,34,lift,0.0,0.08
510.83,34,lift,0.0,0.16
510.88,34,lift,0.03,0.0
510.93,34,lift,-0.02,0.08
510.97,34,lift,0.01,0.08
511.02,34,lift,0.01,0.0
511.07,34,lift,-0.01,0.08
511.12,34,lift,-0.01,0.08
511.16,34,lift,-0.01,0.0
511.21,34,lift,-0.01,0.08
511.26,34,lift,-0.01,0.0
511.31,34,lift,0.01,0.0
511.36,34,lift,0.03,0.08
511.41,34,lift,-0.01,0.08
511.45,34,lift,0.03,0.08
511.5,34,lift,0.02,0.08
511.55,34,lift,0.03,0.08
511.6,34,lift,0.03,0.08
511.65,34,lift,0.03,0.16
511.69,34,lift,0.01,0.08
511.74,34,lift,0.04,0.08
511.79,34,lift,0.03,0.08
511.84,34,lift,0.02,0.08
511.89,34,lift,0.02,0.08
511.94,34,lift,0.02,0.08
511.98,34,lift,0.04,0.08
512.03,34,lift,0.03,0.08
512.08,34,lift,0.04,0.08
512.13,34,lift,0.03,0.16
512.18,34,lift,0.03,0.08
512.22,34,lift,0.01,0.08
512.27,34,lift,0.03,0.08
512.32,34,lift,0.04,0.08
512.37,34,lift,0.03,0.08
512.42,34,lift,0.01,0.08
512.46,34,lift,0.03,0.16
512.51,34,lift,0.03,0.08
512.56,34,lift,0.03,0.08
512.61,34,lift,0.03,0.08
512.65,34,lift,0.02,0.08
512.7,34,lift,0.02,0.08
512.75,35,precharge,0.03,0.08
512.82,35,precharge,0.04,0.0
512.89,35,precharge,0.03,0.0
512.97,35,precharge,0.03,0.0
513.04,35,precharge,0.03,0.0
513.12,35,precharge,0.03,0.0
513.19,35,precharge,0.03,0.0
513.27,35,precharge,0.01,0.0
513.34,35,precharge,0.03,0.0
513.42,35,precharge,0.03,0.08
513.49,35,precharge,0.03,0.0
513.57,35,precharge,0.03,0.0
513.64,35,precharge,0.03,0.0
513.72,35,precharge,0.03,0.0
513.79,35,precharge,0.03,0.0
513.86,35,precharge,0.03,0.0
513.94,35,precharge,0.03,0.0
514.02,35,precharge,0.02,0.0
514.09,35,precharge,0.03,0.0
514.16,35,precharge,0.01,0.08
514.24,35,precharge,0.03,0.0
514.31,35,approach,0.01,0.0
514.36,35,approach,0.03,0.0
514.41,35,approach,0.02,0.0
514.45,35,approach,0.03,0.08
514.5,35,approach,0.03,0.08
514.55,35,approach,0.03,0.0
514.6,35,approach,0.02,0.08
514.65,35,approach,0.03,0.0
514.7,35,approach,0.02,0.08
514.74,35,approach,0.03,0.0
514.79,35,approach,0.03,0.0
514.84,35,approach,0.03,0.0
514.89,35,approach,0.03,0.08
514.94,35,approach,0.02,0.0
514.99,35,approach,0.01,0.0
515.04,35,approach,0.0,0.0
515.09,35,approach,0.02,0.08
515.14,35,approach,0.03,0.0
515.18,35,approach,0.01,0.08
515.23,35,approach,0.01,0.0
515.28,35,approach,0.03,0.08
515.33,35,approach,0.03,0.08
515.37,35,approach,0.01,0.08
515.42,35,approach,0.02,0.0
515.47,35,approach,0.03,0.08
515.52,35,approach,0.01,0.08
515.56,35,approach,0.03,0.0
515.61,35,approach,0.03,0.0
515.66,35,approach,0.02,0.0
515.7,35,approach,0.03,0.08
515.75,35,approach,0.03,0.0
515.8,35,approach,0.02,0.0
515.85,35,approach,0.03,0.08
515.9,35,approach,0.03,0.0
515.95,35,approach,0.02,0.08
515.99,35,approach,0.03,0.08
516.04,35,approach,0.03,0.08
516.09,35,approach,0.03,0.08
516.14,35,approach,0.03,0.08
516.18,35,approach,0.03,0.08
516.23,35,approach,0.03,0.0
516.28,35,approach,0.03,0.08
516.33,35,approach,0.03,0.0
516.38,35,approach,0.02,0.08
516.43,35,approach,0.03,0.08
516.48,35,approach,0.03,0.08
516.52,35,approach,0.01,0.08
516.57,35,approach,0.02,0.08
516.62,35,approach,0.03,0.08
516.67,35,approach,0.03,0.08
516.71,35,press,0.02,0.08
516.76,35,press,0.02,0.16
516.81,35,press,0.03,0.08
516.86,35,press,0.03,0.08
516.91,35,press,0.02,0.08
516.96,35,press,0.01,0.08
517.01,35,press,0.02,0.08
517.05,35,press,0.02,0.08
517.1,35,press,0.03,0.08
517.15,35,press,0.03,0.16
517.19,35,press,0.03,0.16
517.24,35,press,0.02,0.16
517.29,35,press,0.03,0.16
517.34,35,press,0.02,0.16
517.38,35,press,0.01,0.24
517.43,35,press,0.02,0.16
517.48,35,press,0.03,0.16
517.52,35,press,0.04,0.08
517.57,35,press,0.02,0.16
517.62,35,press,0.02,0.16
517.67,35,press,0.05,0.41
517.72,35,press,0.03,0.33
517.77,35,press,0.01,0.24
517.82,35,press,0.02,0.24
517.87,35,press,0.04,0.33
517.92,35,press,0.03,0.49
517.97,35,press,0.03,0.24
518.01,35,press,0.01,0.33
518.06,35,press,0.01,0.49
518.11,35,press,0.01,0.33
518.16,35,press,0.02,0.33
518.2,35,press,0.04,0.24
518.25,35,press,0.04,0.16
518.3,35,press,0.02,0.33
518.35,35,press,0.04,0.24
518.39,35,press,0.01,0.33
518.44,35,press,0.03,0.49
518.49,35,press,0.01,0.49
518.54,35,press,0.03,0.24
518.59,35,press,0.03,0.41
518.63,35,press,0.03,0.49
518.68,35,press,0.03,0.33
518.72,35,press,0.03,0.33
518.76,35,press,0.02,0.41
518.81,35,press,0.03,0.24
518.85,35,press,0.03,0.41
518.9,35,press,0.03,0.41
518.94,35,press,0.02,0.33
518.99,35,press,0.01,0.41
519.03,35,press,0.02,0.49
519.08,35,press,0.03,0.41
519.12,35,press,0.01,0.24
519.17,35,press,0.03,0.16
519.21,35,press,0.03,0.41
519.25,35,press,0.03,0.33
519.3,35,press,0.03,0.33
519.35,35,press,-32.39,0.16
519.41,35,press,-59.24,0.08
519.46,35,hold,-67.74,0.16
519.55,35,hold,-72.08,0.16
519.63,35,hold,-71.88,0.16
519.72,35,hold,-71.76,0.08
519.81,35,hold,-71.71,0.16
519.89,35,hold,-71.66,0.16
519.98,35,hold,-71.59,0.16
520.06,35,hold,-71.57,0.16
520.15,35,hold,-71.51,0.16
520.23,35,hold,-71.48,0.08
520.32,35,hold,-71.45,0.16
520.4,35,hold,-71.43,0.16
520.49,35,hold,-71.39,0.08
520.58,35,hold,-71.36,0.08
520.66,35,hold,-71.34,0.16
520.75,35,hold,-71.31,0.08
520.83,35,hold,-71.28,0.16
520.92,35,hold,-71.25,0.08
521.0,35,hold,-71.23,0.16
521.09,35,hold,-71.19,0.08
521.18,35,hold,-71.19,0.16
521.26,35,hold,-71.16,0.16
521.35,35,hold,-71.12,0.16
521.43,35,hold,-71.12,0.08
521.52,35,hold,-71.1,0.16
521.61,35,hold,-71.08,0.08
521.69,35,hold,-71.06,0.16
521.77,35,hold,-71.05,0.16
521.86,35,hold,-71.01,0.16
521.95,35,hold,-70.97,0.16
522.03,35,hold,-70.99,0.08
522.12,35,hold,-70.96,0.16
522.2,35,hold,-70.94,0.16
522.29,35,hold,-70.93,0.16
522.37,35,hold,-70.9,0.08
522.46,35,hold,-70.87,0.16
522.54,35,hold,-70.87,0.16
522.63,35,hold,-70.85,0.16
522.71,35,hold,-70.84,0.08
522.8,35,hold,-70.82,0.16
522.89,35,hold,-70.79,0.16
522.97,35,hold,-70.78,0.08
523.06,35,hold,-70.76,0.08
523.15,35,hold,-70.75,0.16
523.23,35,hold,-70.74,0.08
523.32,35,hold,-70.72,0.16
523.4,35,hold,-70.69,0.16
523.49,35,hold,-70.7,0.08
523.57,35,hold,-70.67,0.16
523.66,35,hold,-70.65,0.16
523.74,35,hold,-70.64,0.16
523.83,35,hold,-70.62,0.08
523.91,35,hold,-70.62,0.16
524.0,35,hold,-70.59,0.16
524.08,35,hold,-70.59,0.08
524.17,35,hold,-70.56,0.16
524.26,35,hold,-70.55,0.08
524.34,35,hold,-70.53,0.16
524.43,35,hold,-70.52,0.16
524.5,35,vent,-70.52,0.16
524.55,35,vent,-0.67,0.16
524.59,35,vent,0.01,0.16
524.63,35,vent,0.02,0.16
524.68,35,vent,0.03,0.08
524.72,35,vent,0.03,0.16
524.77,35,vent,0.04,0.08
524.81,35,vent,0.03,0.16
524.86,35,vent,0.02,0.08
524.9,35,vent,0.02,0.16
524.95,35,vent,0.01,0.08
524.99,35,vent,0.01,0.24
525.04,35,vent,0.02,0.16
525.08,35,vent,0.03,0.08
525.13,35,vent,0.02,0.16
525.17,35,vent,0.02,0.16
525.21,35,vent,0.01,0.16
525.26,35,vent,0.02,0.08
525.3,35,vent,0.02,0.16
525.35,35,vent,0.03,0.16
525.4,35,vent,0.03,0.16
525.45,35,lift,0.04,0.16
525.5,35,lift,0.01,0.16
525.55,35,lift,-0.01,0.08
525.59,35,lift,0.01,0.16
525.64,35,lift,0.0,0.16
525.69,35,lift,0.01,0.16
525.74,35,lift,0.01,0.08
525.78,35,lift,-0.01,0.08
525.83,35,lift,0.01,0.08
525.88,35,lift,0.01,0.08
525.93,35,lift,-0.01,0.08
525.98,35,lift,0.01,0.08
526.03,35,lift,-0.02,0.08
526.07,35,lift,-0.01,0.08
526.12,35,lift,0.0,0.0
526.17,35,lift,0.0,0.08
526.22,35,lift,-0.01,0.0
526.26,35,lift,-0.01,0.08
526.31,35,lift,0.0,0.08
526.36,35,lift,-0.01,0.0
526.41,35,lift,-0.01,0.08
526.46,35,lift,-0.02,0.08
526.51,35,lift,0.03,0.08
526.55,35,lift,0.01,0.08
526.6,35,lift,0.03,0.08
526.65,35,lift,0.03,0.08
526.7,35,lift,0.03,0.16
526.74,35,lift,0.03,0.08
526.79,35,lift,0.02,0.16
526.84,35,lift,0.04,0.08
526.89,35,lift,0.01,0.16
526.93,35,lift,0.03,0.08
526.98,35,lift,0.03,0.08
527.03,35,lift,0.03,0.08
527.08,35,lift,0.03,0.08
527.13,35,lift,0.02,0.16
527.18,35,lift,0.04,0.08
527.23,35,lift,0.02,0.08
527.27,35,lift,0.03,0.16
527.32,35,lift,0.04,0.08
527.37,35,lift,0.01,0.24
527.42,35,lift,0.02,0.08
527.46,35,lift,0.03,0.08
527.52,35,lift,0.03,0.08
527.56,35,lift,0.03,0.16
527.61,35,lift,0.02,0.08
527.66,35,lift,0.02,0.08
527.71,35,lift,0.01,0.16
527.75,35,lift,0.03,0.08
527.8,35,lift,0.02,0.08
527.85,36,precharge,0.03,0.08
527.92,36,precharge,0.03,0.08
528.0,36,precharge,0.02,0.0
528.07,36,precharge,0.02,0.0
528.15,36,precharge,0.03,0.0
528.22,36,precharge,0.03,0.0
528.3,36,precharge,0.03,0.0
528.37,36,precharge,0.02,0.0
528.45,36,precharge,0.03,0.0
528.53,36,precharge,0.03,0.0
528.6,36,precharge,0.03,0.0
528.67,36,precharge,0.03,0.0
528.75,36,precharge,0.02,0.0
528.82,36,precharge,0.01,0.0
528.9,36,precharge,0.04,0.0
528.97,36,precharge,0.03,0.08
529.05,36,precharge,0.02,0.0
529.12,36,precharge,0.03,0.0
529.2,36,precharge,0.03,0.08
529.27,36,precharge,0.03,0.0
529.34,36,precharge,0.03,0.0
529.42,36,approach,0.02,0.0
529.47,36,approach,0.01,0.0
529.52,36,approach,0.01,0.0
529.57,36,approach,0.03,0.0
529.61,36,approach,0.02,0.0
529.66,36,approach,0.03,0.0
529.71,36,approach,0.02,0.0
529.76,36,approach,0.01,0.0
529.8,36,approach,0.03,0.08
529.85,36,approach,0.02,0.0
529.9,36,approach,0.01,0.0
529.95,36,approach,0.03,0.08
529.99,36,approach,0.02,0.08
530.04,36,approach,0.01,0.0
530.09,36,approach,-0.01,0.08
530.14,36,approach,0.01,0.08
530.18,36,approach,0.02,0.0
530.23,36,approach,0.02,0.08
530.27,36,approach,0.02,0.0
530.32,36,approach,0.02,0.0
530.37,36,approach,0.01,0.0
530.42,36,approach,0.02,0.0
530.46,36,approach,0.02,0.16
530.51,36,approach,0.01,0.0
530.56,36,approach,0.02,0.08
530.61,36,approach,0.01,0.08
530.66,36,approach,0.03,0.08
530.7,36,approach,0.03,0.0
530.75,36,approach,0.03,0.0
530.8,36,approach,0.02,0.0
530.85,36,approach,0.03,0.0
530.9,36,approach,0.01,0.08
530.95,36,approach,0.02,0.08
531.0,36,approach,0.03,0.08
531.05,36,approach,0.02,0.08
531.09,36,approach,0.02,0.08
531.14,36,approach,0.03,0.08
531.19,36,approach,0.04,0.08
531.24,36,approach,0.03,0.08
531.29,36,approach,0.04,0.0
531.34,36,approach,0.02,0.08
531.39,36,approach,0.01,0.08
531.43,36,approach,0.03,0.08
531.48,36,approach,0.02,0.08
531.53,36,approach,0.01,0.08
531.58,36,approach,0.02,0.08
531.63,36,approach,0.03,0.08
531.68,36,approach,0.02,0.16
531.72,36,approach,0.01,0.08
531.77,36,approach,0.03,0.08
531.82,36,press,0.03,0.08
531.87,36,press,0.03,0.08
531.92,36,press,0.02,0.08
531.97,36,press,0.01,0.08
532.01,36,press,0.03,0.08
532.06,36,press,0.03,0.08
532.11,36,press,0.03,0.16
532.16,36,press,0.02,0.16
532.21,36,press,0.03,0.24
532.26,36,press,0.03,0.24
532.31,36,press,0.03,0.16
532.36,36,press,0.06,0.16
532.41,36,press,0.01,0.08
532.45,36,press,0.02,0.08
532.5,36,press,0.03,0.24
532.55,36,press,0.04,0.24
532.6,36,press,0.02,0.16
532.65,36,press,0.03,0.16
532.7,36,press,0.04,0.24
532.75,36,press,0.03,0.16
532.79,36,press,0.04,0.24
532.84,36,press,0.02,0.24
532.89,36,press,0.02,0.24
532.94,36,press,0.03,0.33
532.98,36,press,0.01,0.24
533.03,36,press,0.02,0.24
533.08,36,press,0.01,0.24
533.12,36,press,0.03,0.24
533.17,36,press,0.01,0.33
533.22,36,press,0.02,0.16
533.26,36,press,0.02,0.16
533.31,36,press,0.04,0.33
533.36,36,press,0.03,0.41
533.41,36,press,0.04,0.16
533.46,36,press,0.03,0.33
533.5,36,press,0.04,0.33
533.55,36,press,0.03,0.16
533.6,36,press,0.03,0.41
533.65,36,press,0.03,0.41
533.7,36,press,0.02,0.33
533.74,36,press,-0.01,0.49
533.78,36,press,0.02,0.33
533.83,36,press,0.02,0.33
533.87,36,press,0.02,0.33
533.92,36,press,0.01,0.41
533.96,36,press,0.03,0.24
534.01,36,press,0.02,0.33
534.05,36,press,0.01,0.41
534.1,36,press,0.01,0.33
534.14,36,press,0.01,0.33
534.19,36,press,0.02,0.33
534.23,36,press,0.02,0.33
534.28,36,press,0.02,0.24
534.33,36,press,0.02,0.33
534.37,36,press,0.02,0.24
534.41,36,press,0.01,0.33
534.47,36,press,-32.96,0.24
534.53,36,press,-55.82,0.24
534.58,36,hold,-68.21,0.16
534.67,36,hold,-72.28,0.24
534.75,36,hold,-72.08,0.16
534.84,36,hold,-71.99,0.08
534.93,36,hold,-71.91,0.16
535.01,36,hold,-71.85,0.16
535.1,36,hold,-71.82,0.16
535.18,36,hold,-71.76,0.08
535.27,36,hold,-71.74,0.16
535.35,36,hold,-71.67,0.16
535.44,36,hold,-71.65,0.16
535.53,36,hold,-71.63,0.08
535.61,36,hold,-71.59,0.16
535.7,36,hold,-71.57,0.08
535.78,36,hold,-71.54,0.16
535.87,36,hold,-71.51,0.24
535.96,36,hold,-71.48,0.16
536.05,36,hold,-71.45,0.08
536.13,36,hold,-71.41,0.24
536.22,36,hold,-71.42,0.16
536.3,36,hold,-71.4,0.16
536.39,36,hold,-71.36,0.08
536.47,36,hold,-71.34,0.16
536.56,36,hold,-71.33,0.16
536.64,36,hold,-71.31,0.24
536.73,36,hold,-71.29,0.24
536.81,36,hold,-71.27,0.16
536.9,36,hold,-71.25,0.08
536.98,36,hold,-71.23,0.24
537.07,36,hold,-71.22,0.24
537.15,36,hold,-71.19,0.16
537.24,36,hold,-71.17,0.24
537.33,36,hold,-71.16,0.24
537.41,36,hold,-71.12,0.24
537.5,36,hold,-71.09,0.24
